mage,d,choce,annotator,annotaton_d,created_at,updated_at,lead_tme
36c55f-3d71-camera_color_image_raw-16270500035.jpg,127,No corner,1,127,2021-11-17T02:43:39.76452Z,2021-11-17T02:43:39.764624Z,1.293
91c619a-3d74-camera_color_image_raw-162739963127.jpg,126,No corner,1,126,2021-11-17T02:43:37.142511Z,2021-11-17T02:43:37.142555Z,1.349
0a2553-3d5-camera_color_image_raw-162705157218.jpg,1825,No corner,1,1825,2021-11-17T02:43:34.563418Z,2021-11-17T02:43:34.563461Z,0.5
30bae7f-3da0-camera_color_image_raw-16273976240.jpg,124,Corner,1,124,2021-11-17T02:43:32.26719Z,2021-11-17T02:43:32.26766Z,1.125
ddf00b9-3daf-camera_color_image_raw-1628198026165.jpg,1823,Corner,1,1823,2021-11-1T02:43:29.98650Z,2021-11-1T02:43:29.986803Z,1.39
567cafb-3ddc-camera_color_image_raw-16739446100.jpg,18,Corner,1,18,01-11-17T0:43:7.343139Z,01-11-17T0:43:7.3430Z,0.894
df71cd9-3dfc-camera_color_image_raw-1627047072117.jpg,121,No corner,1,121,2021-11-17T02:43:25.2079Z,2021-11-17T02:43:25.207932Z,1.117
f015c5-3e34-camera_color_image_raw-16201790162.jpg,120,Corner,1,120,2021-11-17T02:43:22.7513Z,2021-11-17T02:43:22.751Z,0.9
b666e3a-3e41-camera_color_image_raw-162700388077.jpg,1819,No corner,1,1819,2021-11-17T02:43:20.641614Z,2021-11-17T02:43:20.641661Z,1.309
07afb49-3e76-camera_color_image_raw-1628197914191.jpg,1818,Corner,1,1818,2021-11-17T02:43:18.018161Z,2021-11-17T02:43:18.01822Z,0.96
8fcd01f-3e88-camera_color_image_raw-162801511611.jpg,1817,Corner,1,1817,2021-11-17T02:43:15.66164Z,2021-11-17T02:43:15.66208Z,1.17
42a8413-3ec8-camera_color_image_raw-162820234026.jpg,1816,No corner,1,1816,2021-11-17T02:43:13.151004Z,2021-11-17T02:43:13.151051Z,5.662
6fc561d-3edd-camera_color_image_raw-167048904147.jpg,1815,No corner,1,1815,01-11-17T0:43:06.39197Z,01-11-17T0:43:06.3958Z,0.611
9845441-3f1c-camera_color_image_raw-12740051080.jpg,1814,Corner,1,1814,2021-11-17T02:43:02.40243Z,2021-11-17T02:43:02.40287Z,2.52
5eeac0-3f2f-camera_color_image_raw-627056003.jpg,83,No corner,,83,202--7T02:42:58.572585Z,202--7T02:42:58.572633Z,0.905
415218-03f3-camera_color_image_raw-162819292200.jpg,1812,No corner,1,1812,2021-11-1T02:42:56.362101Z,2021-11-1T02:42:56.36214Z,3.48
2c26478-3f5a-camera_color_image_raw-1627051804124.jpg,1811,No corner,1,1811,2021-11-17T02:42:51.46708Z,2021-11-17T02:42:51.46756Z,1.372
44a99fc-3f9c-camera_color_image_raw-1627048996190.jpg,1810,No corner,1,1810,2021-11-17T02:42:48.771208Z,2021-11-17T02:42:48.771273Z,1.604
5ddde66-3f9d-camera_color_image_raw-627058805.jpg,809,No corner,,809,202--7T02:42:45.840089Z,202--7T02:42:45.84067Z,0.084
badbd2-3f36-camra_color_imag_raw-1628202214109.jpg,1808,No cornr,1,1808,2021-11-17T02:42:43.483291Z,2021-11-17T02:42:43.483334Z,2.026
12737e6-3f-camera_color_image_raw-1627048588147.jpg,1807,No corner,1,1807,2021-11-17T02:42:40.221379Z,2021-11-17T02:42:40.221446Z,1.086
c1ff73c-4a0a-camera_color_image_raw-162739652174.jpg,106,Corner,1,106,2021-11-17T02:42:37.49Z,2021-11-17T02:42:37.4936Z,2.06
4b34f76-4a4b-camera_color_image_raw-168198688084.jpg,1805,No corner,1,1805,01-11-17T0:4:34.459830Z,01-11-17T0:4:34.459878Z,0.718
92438a-4a6-camera_color_image_raw-162739773792.jpg,184,Corner,1,184,221-11-17T2:42:3.55258Z,221-11-17T2:42:3.5536Z,1.663
f09ae8a-4a14-camera_color_image_raw-1627048788176.jpg,180,No corner,1,180,2021-11-17T02:42:27.560824Z,2021-11-17T02:42:27.560871Z,0.91
a079e11-4a16-amera_olor_image_raw-1627048483951.jpg,1802,No orner,1,1802,2021-11-17T02:42:25.403989Z,2021-11-17T02:42:25.404079Z,0.856
3781ef-4a18-camera_color_image_raw-12739501928.jpg,1801,Corner,1,1801,2021-11-17T02:42:23.284209Z,2021-11-17T02:42:23.284253Z,1.317
93e1d56-4a6-camera_color_image_raw-1628198186164.jpg,1800,Corner,1,1800,2021-11-1T02:42:20.156Z,2021-11-1T02:42:20.1804Z,1.2
8db4942-4aa3-camra_color_imag_raw-1627052320102.jpg,1799,No cornr,1,1799,2021-11-17T02:42:18.270696Z,2021-11-17T02:42:18.270742Z,1.012
2040548-4aba-amera_olor_image_raw-1627049944137.jpg,1798,No orner,1,1798,2021-11-17T02:42:15.991486Z,2021-11-17T02:42:15.991537Z,0.808
22aa267-04a-amera_olor_image_raw-1628199290100.jpg,1797,No orner,1,1797,2021-11-17T02:42:14.003409Z,2021-11-17T02:42:14.003453Z,1.139
bcbf54b-4b2-cmer_color_imge_rw-1628197128016.jpg,1796,No corner,1,1796,2021-11-17T02:42:11.614089Z,2021-11-17T02:42:11.614134Z,3.411
57266df-b2b-camera_color_image_raw-162706920020.jpg,1795,No corner,1,1795,2021-11-17T02:2:06.935727Z,2021-11-17T02:2:06.935772Z,0.353
158ab1-4b4f-camera_color_image_raw-168064056.jpg,1794,Corner,1,1794,01-11-17T0:4:01.357081Z,01-11-17T0:4:01.357140Z,1.3
1f734a5-4b06-amera_olor_image_raw-1627046864097.jpg,1793,No orner,1,1793,2021-11-17T02:41:58.828669Z,2021-11-17T02:41:58.828736Z,2.558
9685a9b-4b8-camera_color_image_raw-627394764350.jpg,792,Corner,,792,202--7T02:4:55.003485Z,202--7T02:4:55.003530Z,2.74
fead24e-4b26-amera_olor_image_raw-1627396287083.jpg,1791,Corner,1,1791,2021-11-17T02:41:51.068644Z,2021-11-17T02:41:51.068689Z,1.135
ebc20-4bc7-camera_color_image_raw-1627399712120.jpg,1790,No corner,1,1790,2021-11-17T02:41:48.693964Z,2021-11-17T02:41:48.694017Z,0.84
f14e44d-4bde-camera_color_image_raw-128202514093.jpg,1789,Corner,1,1789,2021-11-17T02:41:4.4817Z,2021-11-17T02:41:4.48211Z,1.02
a978990-4c1c-camra_color_imag_raw-1627047165073.jpg,1788,No cornr,1,1788,2021-11-17T02:41:43.680497Z,2021-11-17T02:41:43.680546Z,1.017
1d76fa5-4c4a-camera_color_image_raw-167049714085.jpg,1787,No corner,1,1787,01-11-17T0:41:41.378739Z,01-11-17T0:41:41.378794Z,0.787
d2d9132-4c6d-camera_color_image_raw-1627051520007.jpg,1786,No corner,1,1786,2021-11-17T02:41:39.414768Z,2021-11-17T02:41:39.414813Z,1.056
07747b-46f-amera_olor_image_raw-1627048186417.jpg,1785,No orner,1,1785,2021-11-17T02:41:36.956374Z,2021-11-17T02:41:36.956418Z,2.229
f2e87a7-4c9-camera_color_image_raw-1627050064097.jpg,1784,No corner,1,1784,2021-11-17T02:41:33.457018Z,2021-11-17T02:41:33.457072Z,0.87
e84426-4c20-camera_color_image_raw-1628203280125.jpg,1783,No corner,1,1783,2021-11-17T02:41:31.368861Z,2021-11-17T02:41:31.368904Z,0.779
1ba0f85-4c75-camera_color_image_raw-1627396522003.jpg,1782,No corner,1,1782,2021-11-17T02:41:29.400264Z,2021-11-17T02:41:29.400364Z,0.865
3fd311d-4c86-camera_color_image_raw-16239626091.jpg,181,Corner,1,181,2021-11-1T02:41:2.323550Z,2021-11-1T02:41:2.323595Z,0.968
6151197-cbc-camera_color_image_raw-162820276101.jpg,1780,No corner,1,1780,2021-11-17T02:1:25.133807Z,2021-11-17T02:1:25.13385Z,0.779
62e899-4cce-camera_color_image_raw-1628198672080.jpg,1779,Corner,1,1779,2021-11-17T02:41:22.834313Z,2021-11-17T02:41:22.834358Z,2.093
213167d-4cdf-camra_color_imag_raw-1627047208097.jpg,1778,,1,1778,2021-11-17T02:41:19.612050Z,2021-11-17T02:41:19.612102Z,0.626
8c73c05-4c8-camera_color_image_raw-1627047000126.jpg,1777,No corner,1,1777,2021-11-17T02:41:17.689006Z,2021-11-17T02:41:17.689053Z,0.976
e7dc36c-4d3d-camera_color_image_raw-162705116121.jpg,1776,No corner,1,1776,2021-11-17T02:41:15.49414Z,2021-11-17T02:41:15.49463Z,0.3
2706712-4d6c-camera_color_image_raw-1627048736167.jpg,1775,No corner,1,1775,2021-11-17T02:41:13.444963Z,2021-11-17T02:41:13.445008Z,1.988
a0d57e-4d18-camera_color_image_raw-16740049107.jpg,1774,Corner,1,1774,01-11-17T0:41:10.83737Z,01-11-17T0:41:10.83798Z,0.963
c8676ff-4d44-camra_color_imag_raw-1627047948087.jpg,1773,No cornr,1,1773,2021-11-17T02:41:08.044306Z,2021-11-17T02:41:08.044351Z,0.856
8a67a5-4d46-camera_color_image_raw-16279975010.jpg,1772,No corner,1,1772,2021-11-17T02:41:05.977201Z,2021-11-17T02:41:05.977246Z,1.066
a30fb69-dc-camera_color_image_raw-162706708015.jpg,1771,No corner,1,1771,2021-11-17T02:1:03.73210Z,2021-11-17T02:1:03.73253Z,0.836
64fab91-42-camera_color_image_raw-1627400010188.jpg,1770,Corner,1,1770,2021-11-17T02:41:01.610748Z,2021-11-17T02:41:01.610819Z,1.104
a4370e-4ded-camera_color_image_raw-162700340076.jpg,1769,No corner,1,1769,2021-11-17T02:40:9.298417Z,2021-11-17T02:40:9.298467Z,0.907
b699d3-4dfd-camera_color_image_raw-1627048884142.jpg,1768,No corner,1,1768,2021-11-17T02:40:7.16660Z,2021-11-17T02:40:7.166721Z,0.917
17b0bd-4e34-camera_color_image_raw-16705005097.jpg,1767,No corner,1,1767,01-11-17T0:40:54.94546Z,01-11-17T0:40:54.94599Z,0.844
e0ca88f-4e39-camera_color_image_raw-62820299044.jpg,766,Corner,,766,202--7T02:40:52.940682Z,202--7T02:40:52.940747Z,0.942
6be800-4ea8-camera_color_image_raw-167396854178.jpg,1765,Corner,1,1765,01-11-17T0:40:50.75335Z,01-11-17T0:40:50.753369Z,0.878
4182e3-004e-cmer_color_imge_rw-1627395350109.jpg,1764,No corner,1,1764,2021-11-17T02:40:48.486712Z,2021-11-17T02:40:48.486755Z,0.987
a9a975-4ed0-camera_color_image_raw-1627395462173.jpg,1763,Corner,1,1763,2021-11-17T02:40:46.321711Z,2021-11-17T02:40:46.321759Z,1.375
6ab2db-4ee5-camera_color_image_raw-16282256132.jpg,1762,Corner,1,1762,221-11-17T2:4:43.719596Z,221-11-17T2:4:43.719641Z,1.954
0ab953c-4ef8-camera_color_image_raw-162050148412.jpg,161,No corner,1,161,2021-11-1T02:40:40.531442Z,2021-11-1T02:40:40.53148Z,0.566
3301a-4f5d-camra_color_imag_raw-1627050620022.jpg,1760,No cornr,1,1760,2021-11-17T02:40:38.652209Z,2021-11-17T02:40:38.652272Z,0.645
c08c9f4-4f10-camera_color_image_raw-1627052384015.jpg,1759,No corner,1,1759,2021-11-17T02:40:36.708415Z,2021-11-17T02:40:36.708458Z,2.659
67b209f-4f43-camera_color_image_raw-627048228020.jpg,758,No corner,,758,202--7T02:40:32.83583Z,202--7T02:40:32.83625Z,0.047
04db8c3-4f2-camera_color_image_raw-16205062824.jpg,15,No corner,1,15,2021-11-1T02:40:30.60520Z,2021-11-1T02:40:30.60565Z,1.25
8912ced-4f77-camera_color_image_raw-127049812078.jpg,175,No corner,1,175,2021-11-17T02:40:28.151121Z,2021-11-17T02:40:28.15117Z,0.49
7d45db5-4faf-camera_color_image_raw-627054005.jpg,755,No corner,,755,202--7T02:40:26.97230Z,202--7T02:40:26.97276Z,0.736
12729-4fca-camera_color_image_raw-1627047912080.jpg,174,No corner,1,174,2021-11-17T02:40:24.284323Z,2021-11-17T02:40:24.284369Z,0.823
bb761b7-5a17-camera_color_image_raw-162704685277.jpg,1753,No corner,1,1753,2021-11-17T02:40:22.22873Z,2021-11-17T02:40:22.22872Z,0.785
71f136f-5a70-camera_color_image_raw-16705098035.jpg,175,No corner,1,175,01-11-17T0:40:0.83939Z,01-11-17T0:40:0.83985Z,1.147
3e048a-5a90-camera_color_image_raw-1627048136038.jpg,1751,No corner,1,1751,2021-11-17T02:40:17.739953Z,2021-11-17T02:40:17.739998Z,1.183
abdfd6-5a94-camera_color_image_raw-162746992127.jpg,175,No corner,1,175,221-11-17T2:4:15.35144Z,221-11-17T2:4:15.35188Z,0.857
6157981-5ad5-camera_color_image_raw-1680163014.jpg,1749,Corner,1,1749,01-11-17T0:40:13.196405Z,01-11-17T0:40:13.196449Z,1.818
6b60f73-5b03-cmer_color_imge_rw-1627047572085.jpg,1748,No corner,1,1748,2021-11-17T02:40:10.085621Z,2021-11-17T02:40:10.085666Z,3.297
97aa522-5b39-camera_color_image_raw-16274665688.jpg,1747,No corner,1,1747,221-11-17T2:4:5.44912Z,221-11-17T2:4:5.44957Z,1.561
cb17b4c-5b53-camera_color_image_raw-1627046712015.jpg,1746,No corner,1,1746,2021-11-17T02:40:02.638408Z,2021-11-17T02:40:02.638477Z,1.845
f0ab720-5b55-camera_color_image_raw-162704740076.jpg,1745,No corner,1,1745,2021-11-17T02:3:5.5338Z,2021-11-17T02:3:5.5382Z,4.624
83ba131-5bbd-camera_color_image_raw-162050680022.jpg,144,No corner,1,144,2021-11-1T02:39:53.04164Z,2021-11-1T02:39:53.04211Z,3.026
663803-5bd7-cmer_color_imge_rw-1627047580078.jpg,1743,No corner,1,1743,2021-11-17T02:39:49.461306Z,2021-11-17T02:39:49.461358Z,1.01
f8cc857-5c2f-camera_color_image_raw-1628202310174.jpg,1742,No corner,1,1742,2021-11-17T02:3:47.20482Z,2021-11-17T02:3:47.20443Z,3.842
55fae7f-5c8d-camera_color_image_raw-16274645683.jpg,1741,No corner,1,1741,221-11-17T2:39:42.71637Z,221-11-17T2:39:42.71684Z,1.178
1a0d91b-5c40-camera_color_image_raw-167050556.jpg,1740,No corner,1,1740,01-11-17T0:39:39.69413Z,01-11-17T0:39:39.694181Z,1.398
8193548-5c66-camera_color_image_raw-1627051236010.jpg,1739,No corner,1,1739,2021-11-17T02:39:37.018064Z,2021-11-17T02:39:37.018108Z,1.149
073de-5c7-camera_color_image_raw-162203422140.jpg,173,Corner,1,173,2021-11-17T02:39:34.649549Z,2021-11-17T02:39:34.649610Z,0.52
5c1e491-5c84-camera_color_image_raw-162396616065.jpg,13,Corner,1,13,2021-11-1T02:39:32.516854Z,2021-11-1T02:39:32.516906Z,0.856
38895c-5ca5-camera_color_image_raw-16274672821.jpg,1736,No corner,1,1736,221-11-17T2:39:3.472114Z,221-11-17T2:39:3.472167Z,1.66
4b3dec6-5d61-camera_color_image_raw-1680906079.jpg,1735,No corner,1,1735,01-11-17T0:39:8.4395Z,01-11-17T0:39:8.4441Z,1.616
d3d0780-0da-camera_color_image_raw-1628016316036.jpg,1734,Corner,1,1734,2021-11-17T02:39:2.437176Z,2021-11-17T02:39:2.437222Z,1.312
91fa382-5e2c-camera_color_image_raw-1627047872094.jpg,1733,No corner,1,1733,2021-11-17T02:39:22.935843Z,2021-11-17T02:39:22.935886Z,1.268
0279b82-5ea8-amera_olor_image_raw-1628017936104.jpg,1732,No orner,1,1732,2021-11-17T02:39:20.446242Z,2021-11-17T02:39:20.446288Z,0.803
01e45f2-5eb5-camera_color_image_raw-12739507130.jpg,1731,No corner,1,1731,2021-11-17T02:39:18.31337Z,2021-11-17T02:39:18.313700Z,0.975
c482ad-5ebb-camera_color_image_raw-127047292144.jpg,1730,No corner,1,1730,2021-11-17T02:39:1.14024Z,2021-11-17T02:39:1.1409Z,1.2
a5c04e-5ebd-camera_color_image_raw-16819749018.jpg,179,Corner,1,179,01-11-17T0:39:13.646091Z,01-11-17T0:39:13.646135Z,1.468
a8dbb2e-5ee5-camera_color_image_raw-1627051408113.jpg,1728,No corner,1,1728,2021-11-17T02:3:10.83280Z,2021-11-17T02:3:10.83323Z,2.648
65536f6-5efc-camera_color_image_raw-16275212812.jpg,1727,No corner,1,1727,221-11-17T2:39:6.9129Z,221-11-17T2:39:6.91267Z,1.128
33c8ae-efd-camera_color_image_raw-1627394418100.jpg,1726,Corner,1,1726,2021-11-17T02:39:04.24782Z,2021-11-17T02:39:04.24827Z,1.299
1b89a8-05f0-camera_color_image_raw-127047228073.jpg,1725,No corner,1,1725,2021-11-17T02:39:01.847335Z,2021-11-17T02:39:01.847381Z,0.84
c402a-f6a-camera_color_image_raw-1628197926023.jpg,1724,Corner,1,1724,2021-11-17T02:38:9.72768Z,2021-11-17T02:38:9.72814Z,0.929
e86648e-5f6d-camera_color_image_raw-1628203002145.jpg,123,Corner,1,123,2021-11-1T02:38:5.569245Z,2021-11-1T02:38:5.569305Z,0.923
b65b6ed-5f8c-camera_color_image_raw-1670540108.jpg,17,No corner,1,17,01-11-17T0:38:55.445690Z,01-11-17T0:38:55.445735Z,1.009
929d8eb-5f53-camera_color_image_raw-1628199670182.jpg,1721,No corner,1,1721,2021-11-17T02:38:53.23599Z,2021-11-17T02:38:53.23651Z,1.087
c846e05-569-camera_color_image_raw-1627048712165.jpg,1720,No corner,1,1720,2021-11-17T02:38:50.911658Z,2021-11-17T02:38:50.911707Z,1.151
7738a54-5f77-camera_color_image_raw-16281134028.jpg,171,No corner,1,171,2021-11-17T02:38:48.645300Z,2021-11-17T02:38:48.64535Z,0.833
185924-5f86-amera_olor_image_raw-1627046944132.jpg,1718,No orner,1,1718,2021-11-17T02:38:46.667443Z,2021-11-17T02:38:46.667487Z,0.932
7df486-5ff3-amera_olor_image_raw-1627046664087.jpg,1717,No orner,1,1717,2021-11-17T02:38:44.489024Z,2021-11-17T02:38:44.489071Z,0.872
51f4251-6a5d-camera_color_image_raw-1627400862051.jpg,1716,No corner,1,1716,2021-11-17T02:38:42.421816Z,2021-11-17T02:38:42.421860Z,1.323
008e310-6a5e-camera_color_image_raw-1628023184100.jpg,1715,No corner,1,1715,2021-11-17T02:38:39.922885Z,2021-11-17T02:38:39.922933Z,0.651
b652f9-6a33-camera_color_image_raw-1627476687.jpg,1714,No corner,1,1714,221-11-17T2:38:38.88925Z,221-11-17T2:38:38.88974Z,1.234
2f599-6a75-camera_color_image_raw-1627052304128.jpg,1713,No corner,1,1713,2021-11-17T02:38:35.644619Z,2021-11-17T02:38:35.644662Z,1.354
bf80e6c-6a9-camera_color_image_raw-1627400826080.jpg,1712,No corner,1,1712,2021-11-17T02:8:.067776Z,2021-11-17T02:8:.067820Z,1.046
2b16d3-6a7-camera_color_image_raw-16273674118.jpg,1711,Corner,1,1711,2021-11-17T02:38:30.73481Z,2021-11-17T02:38:30.73446Z,2.114
719f214-6ad5-camera_color_image_raw-1628199252082.jpg,1710,No corner,1,1710,2021-11-17T02:8:27.86275Z,2021-11-17T02:8:27.8622Z,1.814
6b3fd09-6ad6-camera_color_image_raw-162204020091.jpg,1709,No corner,1,1709,2021-11-17T02:3:24.276353Z,2021-11-17T02:3:24.276397Z,1.027
3637c9-6aee-camera_color_image_raw-1628199128026.jpg,1708,No corner,1,1708,2021-11-17T02:38:21.966637Z,2021-11-17T02:38:21.966693Z,0.799
9703418-61c-camera_color_image_raw-1628198674081.jpg,1707,Corner,1,1707,2021-11-17T02:38:19.867018Z,2021-11-17T02:38:19.867101Z,1.488
dbbcb7-6b4c-camera_color_image_raw-162704744144.jpg,1706,No corner,1,1706,2021-11-17T02:8:17.197622Z,2021-11-17T02:8:17.197664Z,0.974
b7b75b-6b5f-camra_color_imag_raw-1627048516150.jpg,1705,No cornr,1,1705,2021-11-17T02:38:15.010900Z,2021-11-17T02:38:15.010945Z,0.787
b6c0d9-6b6d-cmer_color_imge_rw-1627048540148.jpg,1704,No corner,1,1704,2021-11-17T02:38:13.009119Z,2021-11-17T02:38:13.009166Z,0.733
166ff2-6b22-camera_color_image_raw-162739534109.jpg,1703,Corner,1,1703,2021-11-17T02:3:11.055224Z,2021-11-17T02:3:11.055272Z,0.93
110fb34-6bbb-camera_color_image_raw-1628199762067.jpg,1702,Corner,1,1702,2021-11-17T02:38:08.775535Z,2021-11-17T02:38:08.775581Z,2.436
be9129-6bc0-camera_color_image_raw-1627050132132.jpg,1701,No corner,1,1701,2021-11-17T02:38:05.077749Z,2021-11-17T02:38:05.077794Z,0.788
b23465-6bea-camera_color_image_raw-16239946129.jpg,100,No corner,1,100,2021-11-1T02:38:02.9828Z,2021-11-1T02:38:02.98322Z,1.098
6eaa343-6c0b-camera_color_image_raw-1627046796144.jpg,1699,No corner,1,1699,2021-11-17T02:38:00.709244Z,2021-11-17T02:38:00.709288Z,1.075
e3c482-6c7a-camera_color_image_raw-16273640136.jpg,168,No corner,1,168,2021-11-17T02:37:58.36012Z,2021-11-17T02:37:58.36113Z,1.13
636d2-6c16-camera_color_image_raw-1620492001.jpg,169,No corner,1,169,2021-11-1T02:3:56.0513Z,2021-11-1T02:3:56.05185Z,0.841
ac3119e-6c54-camera_color_image_raw-1628017874025.jpg,1696,Corner,1,1696,2021-11-17T02:37:53.996837Z,2021-11-17T02:37:53.996880Z,1.173
e2d4764-6ca3-camera_color_image_raw-1627051924121.jpg,1695,No corner,1,1695,2021-11-17T02:37:51.57423Z,2021-11-17T02:37:51.574302Z,0.3
2126ec-6ca4-camera_color_image_raw-16279476615.jpg,1694,Corner,1,1694,2021-11-17T02:7:49.566401Z,2021-11-17T02:7:49.566445Z,0.922
50933c5-cab-camera_color_image_raw-127051952121.jpg,193,No corner,1,193,2021-11-17T02:37:47.431884Z,2021-11-17T02:37:47.431928Z,0.971
7282a-6cac-camera_color_image_raw-16273707412.jpg,162,Corner,1,162,2021-11-17T02:37:45.18463Z,2021-11-17T02:37:45.185010Z,1.281
a4f57ba-6cc4-camera_color_image_raw-167395071.jpg,1691,Corner,1,1691,01-11-17T0:37:4.61868Z,01-11-17T0:37:4.618688Z,1.91
6b82e1-6cfc-camera_color_image_raw-162801780194.jpg,1690,No corner,1,1690,2021-11-17T02:7:40.062770Z,2021-11-17T02:7:40.062816Z,1.11
b6eedb1-6df-camera_color_image_raw-16275144414.jpg,1689,No corner,1,1689,221-11-17T2:37:37.66914Z,221-11-17T2:37:37.66982Z,1.813
cb7326-6d2e-camera_color_image_raw-162704140031.jpg,1688,No corner,1,1688,2021-11-17T02:37:34.517423Z,2021-11-17T02:37:34.517467Z,0.21
c79f3c-6d6e-camera_color_image_raw-1627464866.jpg,1687,No corner,1,1687,221-11-17T2:37:32.228752Z,221-11-17T2:37:32.228796Z,0.734
7867078-6d8d-camera_color_image_raw-1627395466168.jpg,1686,No corner,1,1686,2021-11-17T02:37:30.296495Z,2021-11-17T02:37:30.296544Z,1.235
71eb9e9-6d-camera_color_image_raw-16801595071.jpg,1685,No corner,1,1685,01-11-17T0:37:7.838964Z,01-11-17T0:37:7.839015Z,0.841
8933c72-6d49-camra_color_imag_raw-1627047784079.jpg,1684,No cornr,1,1684,2021-11-17T02:37:25.740199Z,2021-11-17T02:37:25.740253Z,0.783
896a04-6dd3-camra_color_imag_raw-1627048212021.jpg,1683,No cornr,1,1683,2021-11-17T02:37:23.740398Z,2021-11-17T02:37:23.740448Z,0.708
1c94a5a-6dfb-camera_color_image_raw-16239130213.jpg,1682,Corner,1,1682,2021-11-1T02:3:21.829940Z,2021-11-1T02:3:21.829984Z,0.865
f04b6-6e49-camera_color_image_raw-1627046916004.jpg,1681,No corner,1,1681,2021-11-17T02:7:19.706065Z,2021-11-17T02:7:19.706140Z,0.858
7f271f-6e72-camera_color_image_raw-1627394576041.jpg,1680,No corner,1,1680,2021-11-17T02:37:17.593930Z,2021-11-17T02:37:17.593977Z,0.835
ba86ac5-6e78-camera_color_image_raw-627400858050.jpg,679,No corner,,679,202--7T02:37:5.56903Z,202--7T02:37:5.56947Z,0.96
336aa-6e89-amera_olor_image_raw-1627046977524.jpg,1678,No orner,1,1678,2021-11-17T02:37:13.484964Z,2021-11-17T02:37:13.485007Z,0.826
788d10c-6f4f-camra_color_imag_raw-1627047484093.jpg,1677,No cornr,1,1677,2021-11-17T02:37:11.416244Z,2021-11-17T02:37:11.416302Z,1.056
77f2cd-6f28-camera_color_image_raw-162739722103.jpg,1676,No corner,1,1676,2021-11-17T02:37:09.18191Z,2021-11-17T02:37:09.18235Z,0.712
29a2744-f4-camera_color_image_raw-127052292101.jpg,175,No corner,1,175,2021-11-17T02:37:07.21878Z,2021-11-17T02:37:07.218828Z,1.033
b2521a-6f74-camera_color_image_raw-162705030075.jpg,1674,No corner,1,1674,2021-11-17T02:37:05.004961Z,2021-11-17T02:37:05.005006Z,0.916
6064338-7a0b-camera_color_image_raw-167047568077.jpg,1673,No corner,1,1673,01-11-17T0:37:0.8509Z,01-11-17T0:37:0.850967Z,0.886
62627b-7a50-camera_color_image_raw-1627397618091.jpg,1672,Corner,1,1672,2021-11-17T02:37:00.66051Z,2021-11-17T02:37:00.660609Z,1.179
6361be4-7a72-camera_color_image_raw-1627046468067.jpg,1671,No corner,1,1671,2021-11-17T02:36:8.30427Z,2021-11-17T02:36:8.30470Z,0.73
829e6c-7a78-camera_color_image_raw-1627397686162.jpg,1670,Corner,1,1670,2021-11-17T02:36:56.328715Z,2021-11-17T02:36:56.328760Z,0.942
49046-7a81-camera_color_image_raw-1627048804171.jpg,1669,Corner,1,1669,2021-11-17T02:36:54.184321Z,2021-11-17T02:36:54.184364Z,1.478
237cb3-70-cmer_color_imge_rw-1628202516090.jpg,1668,Corner,1,1668,2021-11-17T02:36:51.405388Z,2021-11-17T02:36:51.405431Z,1.115
a6fb6b4-7ae2-camera_color_image_raw-1627046484072.jpg,1667,No corner,1,1667,2021-11-17T02:6:49.091898Z,2021-11-17T02:6:49.091964Z,0.68
3ad3f9-74e-camera_color_image_raw-1627051616025.jpg,1666,No corner,1,1666,2021-11-17T02:36:47.139912Z,2021-11-17T02:36:47.139977Z,0.974
b6bb23-7b7b-camera_color_image_raw-62704892044.jpg,665,No corner,,665,202--7T02:36:44.94637Z,202--7T02:36:44.94700Z,0.82
629050-7b7f-amera_olor_image_raw-1627048084054.jpg,1664,No orner,1,1664,2021-11-17T02:36:42.890996Z,2021-11-17T02:36:42.891061Z,0.808
15e7-7b8c-camera_color_image_raw-162740076111.jpg,166,Corner,1,166,2021-11-17T02:6:40.78456Z,2021-11-17T02:6:40.784416Z,1.165
73d95f-7b16-amera_olor_image_raw-1627047928084.jpg,1662,No orner,1,1662,2021-11-17T02:36:38.204836Z,2021-11-17T02:36:38.204878Z,0.768
6df0e0-7b75-amera_olor_image_raw-1627046932005.jpg,1661,No orner,1,1661,2021-11-17T02:36:36.237253Z,2021-11-17T02:36:36.237296Z,1.006
d636c25-7b82-camera_color_image_raw-1627051740121.jpg,1660,No corner,1,1660,2021-11-17T02:36:34.037377Z,2021-11-17T02:36:34.037457Z,0.904
9edae-ba0-camera_color_image_raw-162050352085.jpg,1659,No corner,1,1659,2021-11-1T02:36:31.869248Z,2021-11-1T02:36:31.869292Z,0.959
